address,model,status,n_tokens,prompt_tokens,completion_tokens,gen_code,is_empty
0xe2e5d0e1422e927abab19ad2067f802ad07fb364,description_v1111_5,"This model's maximum context length is 32768 tokens. However, your messages resulted in 47387 tokens. Please reduce the length of the messages.",0.0,0.0,0.0,0.0,0
0xe31763aad9294f073ddf18b36503ed037ae5e737,description_v1111_2,1,3278.0,2141.0,1137.0,1.0,False
0xe336d0c8b24d8e20b6f714522f590abadb601493,description_v1111_5,1,20136.0,19081.0,1055.0,1.0,False
0xe5a04d98538231b0fab9aba60cd73ce4ff3039df,description_v1111_5,1,2627.0,1611.0,1016.0,1.0,False
0xe6517b766e6ee07f91b517435ed855926bcb1aae,description_v1111_5,1,3315.0,2420.0,895.0,1.0,False
0xe65f525ec48c7e95654b9824ecc358454ea9185e,description_v1111_5,"Error code: 400 - {'error': {'message': ""This model's maximum context length is 32768 tokens. However, your messages resulted in 83557 tokens. Please reduce the length of the messages."", 'type': 'invalid_request_error', 'param': 'messages', 'code': 'context_length_exceeded'}}",0.0,0.0,0.0,0.0,0
0xe825363f3bedabc95b2a9d42dbc73ec7b82b57d3,description_v1111_1,1,5019.0,4441.0,578.0,1.0,True
0xe92fa4e3447a58753154364b329d2361b3b4cae4,description_v1111_5,1,9895.0,9523.0,372.0,1.0,False
0xe9e3f9cfc1a64dfca53614a0182cfad56c10624f,description_v1111_4,1,4184.0,3727.0,457.0,1.0,False
0xeb3107117fead7de89cd14d463d340a2e6917769,description_v1111_5,1,791.0,431.0,360.0,1.0,False
0xf0542ed44d268c85875b3b84b0e7ce0773e9aeef,description_v1111_3,1,3295.0,2164.0,1131.0,1.0,False
0xf0a924661b0263e5ce12756d07f45b8668c53380,description_v1111_5,1,3412.0,2524.0,888.0,1.0,False
0xf0b3ba2dd4b2ef75d727a4045d7fbcc415b77bf0,description_v1111_5,"This model's maximum context length is 32768 tokens. However, your messages resulted in 1483635 tokens. Please reduce the length of the messages.",0.0,0.0,0.0,0.0,0
0xf2d4766ad705e3a5c9ba5b0436b473085f82f82f,description_v1111_1,1,1520.0,973.0,547.0,1.0,False
0xf317a365cfef0aa4357abd057048808a1d430402,description_v1111_4,1,2362.0,1727.0,635.0,1.0,False
0xf4c27b8b002389864ac214cb13bfeef4cc5c4e8d,description_v1111_4,1,2880.0,2362.0,518.0,1.0,False
0xf5fe6b716c0cd0e88059d8b3d8385c086012eb0e,description_v1111_5,"This model's maximum context length is 32768 tokens. However, your messages resulted in 450278 tokens. Please reduce the length of the messages.",0.0,0.0,0.0,0.0,0
0xf9a5e0436c01cc15708449e480fa5f2d6a5b55ca,description_v1111_2,1,2368.0,1651.0,717.0,1.0,False
0xfb6916095ca1df60bb79ce92ce3ea74c37c5d359,description_v1111_2,1,2775.0,2169.0,606.0,1.0,False
0xfd2487cc0e5dce97f08be1bc8ef1dce8d5988b4d,description_v1111_4,1,2252.0,1676.0,576.0,1.0,False
