address,model,status,n_tokens,prompt_tokens,completion_tokens,gen_code,is_empty
0x37cae345004fac08c225be1a1cb0eed9e8e04405,bytecode_1,1,1364.0,1067.0,297.0,1.0,True
0x37f387fe48c9569500b514a1c7e1f6b04be8d421,bytecode_2,1,5164.0,4779.0,385.0,1.0,False
0x38894302a6eabea6f2b29b508031d2ed75f0be22,bytecode_2,1,3945.0,3728.0,217.0,1.0,False
0x3956925d7d5199a6db1f42347fedbcd35312ae82,bytecode_4,1,4902.0,4718.0,184.0,0.0,0
0x39685718663bf4ad2206f1baf7aadbca0e7d7f95,bytecode_4,1,11662.0,11468.0,194.0,0.0,0
0x399f7c9aa6d2c9ecf7d1c40c808d15c1f8d6d390,bytecode_4,1,4776.0,4423.0,353.0,1.0,True
0x39cfd754c85023648bf003bea2dd498c5612abfa,bytecode_3,1,1450.0,1248.0,202.0,1.0,True
0x39dd0ac05016b2d4f82fdb3b70d011239abffa8b,bytecode_4,1,2276.0,2151.0,125.0,0.0,0
0x39fbd1140cd1fc298f00c3ea64b3591de94c67e7,bytecode_4,1,7159.0,6852.0,307.0,1.0,False
0x3a0e9acd953ffc0dd18d63603488846a6b8b2b01,bytecode_1,1,1629.0,1305.0,324.0,1.0,True
0x3a580a0d295d3f5a8137a91448b03f2bdc22aa2c,bytecode_4,1,1169.0,977.0,192.0,1.0,True
0x3aa11fb28dcd0bd5588d04b717c94cfbf25fa20d,bytecode_4,1,2859.0,2797.0,62.0,0.0,0
0x3b0e5a2a318616b1673b0bc7a91dd7c6d85b7e56,bytecode_4,1,3735.0,3530.0,205.0,0.0,0
0x3b39fbe86e4a8ee37a4928ee6877a46aaa47ce06,bytecode_4,1,6752.0,6599.0,153.0,0.0,0
0x3ba2175a0791dbe272528893b6922b4bc19d1f18,bytecode_4,1,4290.0,3661.0,629.0,1.0,False
0x3bc06304959cb2cfec0c8073eb6f31b466ce3f17,bytecode_2,1,3462.0,3179.0,283.0,1.0,False
0x3befe34ac47e7d6204470b28eeb515a69d4865d7,bytecode_3,1,3252.0,2868.0,384.0,1.0,False
0x3bf8fe7011e98c1ce53d926018a27591d2df3fae,bytecode_4,1,2010.0,1917.0,93.0,0.0,0
0x3c020e014069df790d4f4e63fd297ba4e1c8e51f,bytecode_5,1,5748.0,5495.0,253.0,1.0,True
0x3c07b3f4a6e253915d83c86707f0af07521d1cd8,bytecode_5,1,2280.0,2017.0,263.0,1.0,True
0x3c1634291868ddffa037222991babfccd8400921,bytecode_4,1,8447.0,8148.0,299.0,1.0,True
0x3c34071180ceb4213da92d065f87adcb835028c4,bytecode_4,1,2665.0,2091.0,574.0,1.0,False
0x3cab5f3e3bbe86c69f4e43339920f61ab8193300,bytecode_5,1,3190.0,2742.0,448.0,1.0,False
